order_id,order_line,order_date,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
261,2,2011-10-04,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
262,1,2011-10-05,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
262,2,2011-10-05,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Las Vegas Cycles,Las Vegas,NV
262,3,2011-10-05,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
262,4,2011-10-05,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
262,5,2011-10-05,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Las Vegas Cycles,Las Vegas,NV
262,6,2011-10-05,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
262,7,2011-10-05,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
262,8,2011-10-05,3,3200,9600,Slice Ultegra D12,Road,Triathalon,Carbon,Las Vegas Cycles,Las Vegas,NV
262,9,2011-10-05,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Las Vegas Cycles,Las Vegas,NV
262,10,2011-10-05,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Las Vegas Cycles,Las Vegas,NV
262,11,2011-10-05,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
262,12,2011-10-05,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
262,13,2011-10-05,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
262,14,2011-10-05,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Las Vegas Cycles,Las Vegas,NV
262,15,2011-10-05,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
262,16,2011-10-05,3,4800,14400,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
262,17,2011-10-05,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
262,18,2011-10-05,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Las Vegas Cycles,Las Vegas,NV
262,19,2011-10-05,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
262,20,2011-10-05,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
262,21,2011-10-05,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
263,1,2011-10-06,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
264,1,2011-10-10,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
264,2,2011-10-10,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
264,3,2011-10-10,6,705,4230,Catalyst 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
264,4,2011-10-10,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
264,5,2011-10-10,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
264,6,2011-10-10,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
264,7,2011-10-10,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
264,8,2011-10-10,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
264,9,2011-10-10,2,1080,2160,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
264,10,2011-10-10,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
264,11,2011-10-10,2,1350,2700,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
264,12,2011-10-10,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
264,13,2011-10-10,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
265,1,2011-10-11,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
265,2,2011-10-11,2,1750,3500,SuperX Rival CX1,Road,Cyclocross,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
265,3,2011-10-11,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
265,4,2011-10-11,2,980,1960,Trail 4,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
265,5,2011-10-11,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
265,6,2011-10-11,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
265,7,2011-10-11,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
265,8,2011-10-11,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
265,9,2011-10-11,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
265,10,2011-10-11,2,3200,6400,Bad Habit 1,Mountain,Trail,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
265,11,2011-10-11,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
266,1,2011-10-12,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Dallas Cycles,Dallas,TX
266,2,2011-10-12,1,815,815,Trail 5,Mountain,Sport,Aluminum,Dallas Cycles,Dallas,TX
266,3,2011-10-12,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Dallas Cycles,Dallas,TX
266,4,2011-10-12,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Dallas Cycles,Dallas,TX
266,5,2011-10-12,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Dallas Cycles,Dallas,TX
266,6,2011-10-12,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Dallas Cycles,Dallas,TX
266,7,2011-10-12,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Dallas Cycles,Dallas,TX
266,8,2011-10-12,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Dallas Cycles,Dallas,TX
266,9,2011-10-12,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Dallas Cycles,Dallas,TX
266,10,2011-10-12,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Dallas Cycles,Dallas,TX
266,11,2011-10-12,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Dallas Cycles,Dallas,TX
266,12,2011-10-12,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Dallas Cycles,Dallas,TX
266,13,2011-10-12,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Dallas Cycles,Dallas,TX
266,14,2011-10-12,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Dallas Cycles,Dallas,TX
266,15,2011-10-12,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Dallas Cycles,Dallas,TX
266,16,2011-10-12,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Dallas Cycles,Dallas,TX
266,17,2011-10-12,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Dallas Cycles,Dallas,TX
266,18,2011-10-12,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Dallas Cycles,Dallas,TX
266,19,2011-10-12,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Dallas Cycles,Dallas,TX
266,20,2011-10-12,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Dallas Cycles,Dallas,TX
266,21,2011-10-12,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Dallas Cycles,Dallas,TX
267,1,2011-10-12,2,480,960,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
267,2,2011-10-12,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
268,1,2011-10-13,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
269,1,2011-10-17,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Wichita Speed,Wichita,KS
269,2,2011-10-17,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Wichita Speed,Wichita,KS
269,3,2011-10-17,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
269,4,2011-10-17,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
269,5,2011-10-17,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Wichita Speed,Wichita,KS
269,6,2011-10-17,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Wichita Speed,Wichita,KS
269,7,2011-10-17,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Wichita Speed,Wichita,KS
269,8,2011-10-17,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
269,9,2011-10-17,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Wichita Speed,Wichita,KS
269,10,2011-10-17,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Wichita Speed,Wichita,KS
269,11,2011-10-17,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
269,12,2011-10-17,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Wichita Speed,Wichita,KS
269,13,2011-10-17,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Wichita Speed,Wichita,KS
269,14,2011-10-17,2,7000,14000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Wichita Speed,Wichita,KS
269,15,2011-10-17,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Wichita Speed,Wichita,KS
269,16,2011-10-17,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
269,17,2011-10-17,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Wichita Speed,Wichita,KS
269,18,2011-10-17,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
269,19,2011-10-17,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Wichita Speed,Wichita,KS
269,20,2011-10-17,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
269,21,2011-10-17,2,1960,3920,SuperX 105,Road,Cyclocross,Carbon,Wichita Speed,Wichita,KS
270,1,2011-10-18,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
270,2,2011-10-18,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
270,3,2011-10-18,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Providence Bi-peds,Providence,RI
270,4,2011-10-18,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Providence Bi-peds,Providence,RI
270,5,2011-10-18,2,1950,3900,Habit 6,Mountain,Trail,Aluminum,Providence Bi-peds,Providence,RI
270,6,2011-10-18,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Providence Bi-peds,Providence,RI
270,7,2011-10-18,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
270,8,2011-10-18,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Providence Bi-peds,Providence,RI
270,9,2011-10-18,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
270,10,2011-10-18,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Providence Bi-peds,Providence,RI
270,11,2011-10-18,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Providence Bi-peds,Providence,RI
270,12,2011-10-18,2,870,1740,Synapse Claris,Road,Endurance Road,Aluminum,Providence Bi-peds,Providence,RI
270,13,2011-10-18,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Providence Bi-peds,Providence,RI
270,14,2011-10-18,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
270,15,2011-10-18,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Providence Bi-peds,Providence,RI
270,16,2011-10-18,1,815,815,Trail 5,Mountain,Sport,Aluminum,Providence Bi-peds,Providence,RI
270,17,2011-10-18,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
270,18,2011-10-18,2,1950,3900,Slice 105,Road,Triathalon,Carbon,Providence Bi-peds,Providence,RI
270,19,2011-10-18,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Providence Bi-peds,Providence,RI
270,20,2011-10-18,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Providence Bi-peds,Providence,RI
270,21,2011-10-18,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
270,22,2011-10-18,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Providence Bi-peds,Providence,RI
270,23,2011-10-18,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Providence Bi-peds,Providence,RI
270,24,2011-10-18,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Providence Bi-peds,Providence,RI
270,25,2011-10-18,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
271,1,2011-10-19,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
271,2,2011-10-19,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
271,3,2011-10-19,1,815,815,Trail 5,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
271,4,2011-10-19,5,1840,9200,F-Si 3,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
271,5,2011-10-19,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
271,6,2011-10-19,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
271,7,2011-10-19,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
271,8,2011-10-19,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
272,1,2011-10-19,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
272,2,2011-10-19,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Detroit Cycles,Detroit,MI
272,3,2011-10-19,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
272,4,2011-10-19,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
272,5,2011-10-19,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Detroit Cycles,Detroit,MI
272,6,2011-10-19,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
272,7,2011-10-19,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Detroit Cycles,Detroit,MI
272,8,2011-10-19,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Detroit Cycles,Detroit,MI
272,9,2011-10-19,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Detroit Cycles,Detroit,MI
272,10,2011-10-19,1,815,815,Trail 5,Mountain,Sport,Aluminum,Detroit Cycles,Detroit,MI
272,11,2011-10-19,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Detroit Cycles,Detroit,MI
273,1,2011-10-19,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Seattle Race Equipment,Seattle,WA
273,2,2011-10-19,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Seattle Race Equipment,Seattle,WA
273,3,2011-10-19,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,Seattle Race Equipment,Seattle,WA
274,1,2011-10-20,2,3200,6400,Slice Ultegra D12,Road,Triathalon,Carbon,Phoenix Bi-peds,Phoenix,AZ
275,1,2011-10-25,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Philadelphia Bike Shop,Philadelphia,PA
275,2,2011-10-25,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Philadelphia Bike Shop,Philadelphia,PA
275,3,2011-10-25,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Philadelphia Bike Shop,Philadelphia,PA
275,4,2011-10-25,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Philadelphia Bike Shop,Philadelphia,PA
275,5,2011-10-25,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Philadelphia Bike Shop,Philadelphia,PA
275,6,2011-10-25,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Philadelphia Bike Shop,Philadelphia,PA
275,7,2011-10-25,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Philadelphia Bike Shop,Philadelphia,PA
275,8,2011-10-25,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Philadelphia Bike Shop,Philadelphia,PA
276,1,2011-10-25,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Miami Race Equipment,Miami,FL
276,2,2011-10-25,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Miami Race Equipment,Miami,FL
276,3,2011-10-25,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Miami Race Equipment,Miami,FL
276,4,2011-10-25,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Miami Race Equipment,Miami,FL
276,5,2011-10-25,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Miami Race Equipment,Miami,FL
276,6,2011-10-25,1,5860,5860,CAAD12 Black Inc,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
276,7,2011-10-25,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
276,8,2011-10-25,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
276,9,2011-10-25,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Miami Race Equipment,Miami,FL
276,10,2011-10-25,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,Miami Race Equipment,Miami,FL
277,1,2011-10-26,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Albuquerque Cycles,Albuquerque,NM
277,2,2011-10-26,1,980,980,Trail 4,Mountain,Sport,Aluminum,Albuquerque Cycles,Albuquerque,NM
277,3,2011-10-26,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Albuquerque Cycles,Albuquerque,NM
277,4,2011-10-26,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Albuquerque Cycles,Albuquerque,NM
278,1,2011-10-26,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
279,1,2011-10-31,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
279,2,2011-10-31,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
279,3,2011-10-31,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
279,4,2011-10-31,2,3730,7460,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
279,5,2011-10-31,2,3200,6400,CAAD12 Red,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
279,6,2011-10-31,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
279,7,2011-10-31,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
279,8,2011-10-31,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
280,1,2011-10-31,2,815,1630,Trail 5,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
280,2,2011-10-31,2,6390,12780,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
281,1,2011-11-02,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
281,2,2011-11-02,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
282,1,2011-11-02,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
283,1,2011-11-07,1,980,980,Trail 4,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
284,1,2011-11-08,9,2880,25920,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
284,2,2011-11-08,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
284,3,2011-11-08,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
285,1,2011-11-08,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
285,2,2011-11-08,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
285,3,2011-11-08,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
285,4,2011-11-08,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
285,5,2011-11-08,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
286,1,2011-11-09,2,1840,3680,Supersix Evo Tiagra,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
286,2,2011-11-09,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
286,3,2011-11-09,6,1030,6180,CAAD8 Sora,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
286,4,2011-11-09,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
286,5,2011-11-09,2,2660,5320,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
286,6,2011-11-09,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
286,7,2011-11-09,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
286,8,2011-11-09,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
287,1,2011-11-11,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Minneapolis Bike Shop,Minneapolis,MN
287,2,2011-11-11,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop,Minneapolis,MN
287,3,2011-11-11,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
287,4,2011-11-11,1,815,815,Trail 5,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
287,5,2011-11-11,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Minneapolis Bike Shop,Minneapolis,MN
287,6,2011-11-11,2,3200,6400,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
287,7,2011-11-11,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
287,8,2011-11-11,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
287,9,2011-11-11,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
287,10,2011-11-11,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
287,11,2011-11-11,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
288,1,2011-11-14,2,7000,14000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Las Vegas Cycles,Las Vegas,NV
288,2,2011-11-14,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
288,3,2011-11-14,2,7990,15980,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
288,4,2011-11-14,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
288,5,2011-11-14,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Las Vegas Cycles,Las Vegas,NV
288,6,2011-11-14,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
288,7,2011-11-14,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Las Vegas Cycles,Las Vegas,NV
288,8,2011-11-14,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
288,9,2011-11-14,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
