date,value
2000-07-23T13:30:00Z,27484
2000-07-23T14:00:00Z,27017
2000-07-23T14:30:00Z,26663
2000-07-23T15:00:00Z,26474
2000-07-23T15:30:00Z,26387
2000-07-23T16:00:00Z,26546
2000-07-23T16:30:00Z,26915
2000-07-23T17:00:00Z,27031
2000-07-23T17:30:00Z,27065
2000-07-23T18:00:00Z,27014
2000-07-23T18:30:00Z,26793
2000-07-23T19:00:00Z,26985
2000-07-23T19:30:00Z,26765
2000-07-23T20:00:00Z,26903
2000-07-23T20:30:00Z,27023
2000-07-23T21:00:00Z,28019
2000-07-23T21:30:00Z,28423
2000-07-23T22:00:00Z,27579
2000-07-23T22:30:00Z,26359
2000-07-23T23:00:00Z,24589
2000-07-23T23:30:00Z,22936
2000-07-24T00:00:00Z,21453
2000-07-24T00:30:00Z,20977
2000-07-24T01:00:00Z,20803
2000-07-24T01:30:00Z,20899
2000-07-24T02:00:00Z,20668
2000-07-24T02:30:00Z,20451
2000-07-24T03:00:00Z,20324
2000-07-24T03:30:00Z,20391
2000-07-24T04:00:00Z,20383
2000-07-24T04:30:00Z,20388
2000-07-24T05:00:00Z,20564
2000-07-24T05:30:00Z,21114
2000-07-24T06:00:00Z,23298
2000-07-24T06:30:00Z,25505
2000-07-24T07:00:00Z,28507
2000-07-24T07:30:00Z,30854
2000-07-24T08:00:00Z,32956
2000-07-24T08:30:00Z,34017
2000-07-24T09:00:00Z,35016
2000-07-24T09:30:00Z,35396
2000-07-24T10:00:00Z,35587
2000-07-24T10:30:00Z,35741
2000-07-24T11:00:00Z,35997
2000-07-24T11:30:00Z,36161
2000-07-24T12:00:00Z,36165
2000-07-24T12:30:00Z,35827
2000-07-24T13:00:00Z,35512
2000-07-24T13:30:00Z,35094
2000-07-24T14:00:00Z,35088
2000-07-24T14:30:00Z,35045
2000-07-24T15:00:00Z,34863
2000-07-24T15:30:00Z,34957
2000-07-24T16:00:00Z,35262
2000-07-24T16:30:00Z,35423
2000-07-24T17:00:00Z,35352
2000-07-24T17:30:00Z,34880
2000-07-24T18:00:00Z,33870
2000-07-24T18:30:00Z,33122
2000-07-24T19:00:00Z,32325
2000-07-24T19:30:00Z,31660
2000-07-24T20:00:00Z,31083
2000-07-24T20:30:00Z,31367
2000-07-24T21:00:00Z,31863
2000-07-24T21:30:00Z,31412
2000-07-24T22:00:00Z,30246
2000-07-24T22:30:00Z,28889
2000-07-24T23:00:00Z,26762
2000-07-24T23:30:00Z,25002
2000-07-25T00:00:00Z,23456
2000-07-25T00:30:00Z,22720
2000-07-25T01:00:00Z,22733
2000-07-25T01:30:00Z,22864
2000-07-25T02:00:00Z,22467
2000-07-25T02:30:00Z,22145
2000-07-25T03:00:00Z,21983
2000-07-25T03:30:00Z,22045
2000-07-25T04:00:00Z,21829
2000-07-25T04:30:00Z,21813
2000-07-25T05:00:00Z,21997
2000-07-25T05:30:00Z,22232
2000-07-25T06:00:00Z,24139
2000-07-25T06:30:00Z,26224
2000-07-25T07:00:00Z,29145
2000-07-25T07:30:00Z,31450
2000-07-25T08:00:00Z,33325
2000-07-25T08:30:00Z,34444
2000-07-25T09:00:00Z,35086
2000-07-25T09:30:00Z,35356
2000-07-25T10:00:00Z,35352
2000-07-25T10:30:00Z,35544
2000-07-25T11:00:00Z,35693
2000-07-25T11:30:00Z,35762
2000-07-25T12:00:00Z,35756
2000-07-25T12:30:00Z,35411
2000-07-25T13:00:00Z,35128
2000-07-25T13:30:00Z,34994
2000-07-25T14:00:00Z,34857
2000-07-25T14:30:00Z,34731
2000-07-25T15:00:00Z,34449
2000-07-25T15:30:00Z,34624
2000-07-25T16:00:00Z,35043
2000-07-25T16:30:00Z,35045
2000-07-25T17:00:00Z,34912
2000-07-25T17:30:00Z,34208
2000-07-25T18:00:00Z,32994
2000-07-25T18:30:00Z,32467
2000-07-25T19:00:00Z,31603
2000-07-25T19:30:00Z,30855
2000-07-25T20:00:00Z,30608
2000-07-25T20:30:00Z,30868
2000-07-25T21:00:00Z,31549
2000-07-25T21:30:00Z,31661
2000-07-25T22:00:00Z,30667
2000-07-25T22:30:00Z,29098
2000-07-25T23:00:00Z,27114
2000-07-25T23:30:00Z,25315
2000-07-26T00:00:00Z,23564
2000-07-26T00:30:00Z,22865
2000-07-26T01:00:00Z,22674
2000-07-26T01:30:00Z,22738
2000-07-26T02:00:00Z,22335
2000-07-26T02:30:00Z,21911
2000-07-26T03:00:00Z,21876
2000-07-26T03:30:00Z,21874
2000-07-26T04:00:00Z,21714
2000-07-26T04:30:00Z,21683
2000-07-26T05:00:00Z,21769
2000-07-26T05:30:00Z,22076
2000-07-26T06:00:00Z,23999
2000-07-26T06:30:00Z,26330
2000-07-26T07:00:00Z,29003
2000-07-26T07:30:00Z,31196
2000-07-26T08:00:00Z,33068
2000-07-26T08:30:00Z,34227
2000-07-26T09:00:00Z,35033
2000-07-26T09:30:00Z,35415
2000-07-26T10:00:00Z,35587
2000-07-26T10:30:00Z,35608
2000-07-26T11:00:00Z,35796
2000-07-26T11:30:00Z,35902
2000-07-26T12:00:00Z,36013
2000-07-26T12:30:00Z,35708
2000-07-26T13:00:00Z,35309
2000-07-26T13:30:00Z,35053
2000-07-26T14:00:00Z,35040
2000-07-26T14:30:00Z,34900
2000-07-26T15:00:00Z,34708
2000-07-26T15:30:00Z,34856
2000-07-26T16:00:00Z,35024
2000-07-26T16:30:00Z,35316
2000-07-26T17:00:00Z,35193
2000-07-26T17:30:00Z,34396
2000-07-26T18:00:00Z,33400
2000-07-26T18:30:00Z,32566
2000-07-26T19:00:00Z,31541
2000-07-26T19:30:00Z,30842
2000-07-26T20:00:00Z,30472
2000-07-26T20:30:00Z,30457
2000-07-26T21:00:00Z,31072
2000-07-26T21:30:00Z,31416
2000-07-26T22:00:00Z,30812
2000-07-26T22:30:00Z,29215
2000-07-26T23:00:00Z,27341
2000-07-26T23:30:00Z,25409
2000-07-27T00:00:00Z,23835
2000-07-27T00:30:00Z,23059
2000-07-27T01:00:00Z,22905
2000-07-27T01:30:00Z,22777
2000-07-27T02:00:00Z,22402
2000-07-27T02:30:00Z,22131
2000-07-27T03:00:00Z,21969
2000-07-27T03:30:00Z,21839
2000-07-27T04:00:00Z,21819
2000-07-27T04:30:00Z,21806
2000-07-27T05:00:00Z,21762
2000-07-27T05:30:00Z,22145
2000-07-27T06:00:00Z,24117
2000-07-27T06:30:00Z,26273
2000-07-27T07:00:00Z,28922
2000-07-27T07:30:00Z,31153
2000-07-27T08:00:00Z,33064
2000-07-27T08:30:00Z,34178
2000-07-27T09:00:00Z,35173
2000-07-27T09:30:00Z,35586
2000-07-27T10:00:00Z,35711
2000-07-27T10:30:00Z,35874
2000-07-27T11:00:00Z,36057
2000-07-27T11:30:00Z,36140
2000-07-27T12:00:00Z,36196
2000-07-27T12:30:00Z,35823
2000-07-27T13:00:00Z,35563
2000-07-27T13:30:00Z,35315
2000-07-27T14:00:00Z,35320
2000-07-27T14:30:00Z,35199
2000-07-27T15:00:00Z,35107
2000-07-27T15:30:00Z,35167
2000-07-27T16:00:00Z,35417
2000-07-27T16:30:00Z,35681
2000-07-27T17:00:00Z,35535
2000-07-27T17:30:00Z,34700
2000-07-27T18:00:00Z,33641
2000-07-27T18:30:00Z,32701
2000-07-27T19:00:00Z,31842
2000-07-27T19:30:00Z,31062
2000-07-27T20:00:00Z,30697
2000-07-27T20:30:00Z,30772
2000-07-27T21:00:00Z,31411
2000-07-27T21:30:00Z,31522
2000-07-27T22:00:00Z,30618
2000-07-27T22:30:00Z,29156
2000-07-27T23:00:00Z,27117
2000-07-27T23:30:00Z,25359
2000-07-28T00:00:00Z,23694
2000-07-28T00:30:00Z,22923
2000-07-28T01:00:00Z,22673
2000-07-28T01:30:00Z,22633
2000-07-28T02:00:00Z,22240
2000-07-28T02:30:00Z,21877
2000-07-28T03:00:00Z,21728
2000-07-28T03:30:00Z,21622
2000-07-28T04:00:00Z,21580
2000-07-28T04:30:00Z,21434
2000-07-28T05:00:00Z,21446
2000-07-28T05:30:00Z,21812
2000-07-28T06:00:00Z,23691
2000-07-28T06:30:00Z,25686
2000-07-28T07:00:00Z,28460
2000-07-28T07:30:00Z,30737
2000-07-28T08:00:00Z,32619
2000-07-28T08:30:00Z,33860
2000-07-28T09:00:00Z,34728
2000-07-28T09:30:00Z,35036
2000-07-28T10:00:00Z,35166
2000-07-28T10:30:00Z,35232
2000-07-28T11:00:00Z,35389
2000-07-28T11:30:00Z,35456
2000-07-28T12:00:00Z,35482
2000-07-28T12:30:00Z,35052
2000-07-28T13:00:00Z,34760
2000-07-28T13:30:00Z,34362
2000-07-28T14:00:00Z,34158
2000-07-28T14:30:00Z,33919
2000-07-28T15:00:00Z,33761
2000-07-28T15:30:00Z,33541
2000-07-28T16:00:00Z,33602
2000-07-28T16:30:00Z,33778
2000-07-28T17:00:00Z,33793
2000-07-28T17:30:00Z,33031
2000-07-28T18:00:00Z,32212
2000-07-28T18:30:00Z,31415
2000-07-28T19:00:00Z,30522
2000-07-28T19:30:00Z,29606
2000-07-28T20:00:00Z,29001
2000-07-28T20:30:00Z,28797
2000-07-28T21:00:00Z,29410
2000-07-28T21:30:00Z,29711
2000-07-28T22:00:00Z,29031
2000-07-28T22:30:00Z,27747
2000-07-28T23:00:00Z,26212
2000-07-28T23:30:00Z,24681
2000-07-29T00:00:00Z,23203
2000-07-29T00:30:00Z,22495
2000-07-29T01:00:00Z,22290
2000-07-29T01:30:00Z,22059
2000-07-29T02:00:00Z,21573
2000-07-29T02:30:00Z,21223
2000-07-29T03:00:00Z,20999
2000-07-29T03:30:00Z,20803
2000-07-29T04:00:00Z,20561
2000-07-29T04:30:00Z,20291
2000-07-29T05:00:00Z,19957
2000-07-29T05:30:00Z,19866
2000-07-29T06:00:00Z,20765
2000-07-29T06:30:00Z,21923
2000-07-29T07:00:00Z,23524
2000-07-29T07:30:00Z,25069
2000-07-29T08:00:00Z,26802
2000-07-29T08:30:00Z,28036
2000-07-29T09:00:00Z,29275
2000-07-29T09:30:00Z,29801
2000-07-29T10:00:00Z,30107
2000-07-29T10:30:00Z,30144
2000-07-29T11:00:00Z,30136
2000-07-29T11:30:00Z,30065
2000-07-29T12:00:00Z,29713
2000-07-29T12:30:00Z,29265
2000-07-29T13:00:00Z,28627
2000-07-29T13:30:00Z,28054
2000-07-29T14:00:00Z,27727
2000-07-29T14:30:00Z,27423
2000-07-29T15:00:00Z,27253
2000-07-29T15:30:00Z,27101
2000-07-29T16:00:00Z,27349
2000-07-29T16:30:00Z,27795
2000-07-29T17:00:00Z,28115
2000-07-29T17:30:00Z,28123
2000-07-29T18:00:00Z,27747
2000-07-29T18:30:00Z,27411
2000-07-29T19:00:00Z,27018
2000-07-29T19:30:00Z,26642
2000-07-29T20:00:00Z,26078
2000-07-29T20:30:00Z,25917
2000-07-29T21:00:00Z,26574
2000-07-29T21:30:00Z,27137
2000-07-29T22:00:00Z,26858
2000-07-29T22:30:00Z,25981
2000-07-29T23:00:00Z,24671
2000-07-29T23:30:00Z,23515
2000-07-30T00:00:00Z,22208
2000-07-30T00:30:00Z,21516
2000-07-30T01:00:00Z,21219
2000-07-30T01:30:00Z,20973
2000-07-30T02:00:00Z,20447
2000-07-30T02:30:00Z,19959
2000-07-30T03:00:00Z,19705
2000-07-30T03:30:00Z,19567
2000-07-30T04:00:00Z,19335
2000-07-30T04:30:00Z,19179
2000-07-30T05:00:00Z,18809
2000-07-30T05:30:00Z,18640
2000-07-30T06:00:00Z,19074
2000-07-30T06:30:00Z,19661
2000-07-30T07:00:00Z,20561
2000-07-30T07:30:00Z,21627
2000-07-30T08:00:00Z,22992
2000-07-30T08:30:00Z,24278
2000-07-30T09:00:00Z,25553
2000-07-30T09:30:00Z,26442
2000-07-30T10:00:00Z,27265
2000-07-30T10:30:00Z,27822
2000-07-30T11:00:00Z,28352
2000-07-30T11:30:00Z,28572
2000-07-30T12:00:00Z,28733
2000-07-30T12:30:00Z,28560
2000-07-30T13:00:00Z,27746
2000-07-30T13:30:00Z,27015
2000-07-30T14:00:00Z,26790
2000-07-30T14:30:00Z,26377
2000-07-30T15:00:00Z,26169
2000-07-30T15:30:00Z,26086
2000-07-30T16:00:00Z,26208
2000-07-30T16:30:00Z,26401
2000-07-30T17:00:00Z,26500
2000-07-30T17:30:00Z,26582
2000-07-30T18:00:00Z,26514
2000-07-30T18:30:00Z,26344
2000-07-30T19:00:00Z,26245
2000-07-30T19:30:00Z,25940
2000-07-30T20:00:00Z,25933
2000-07-30T20:30:00Z,26309
2000-07-30T21:00:00Z,27776
2000-07-30T21:30:00Z,28249
2000-07-30T22:00:00Z,27695
2000-07-30T22:30:00Z,26385
2000-07-30T23:00:00Z,24740
2000-07-30T23:30:00Z,23204
2000-07-31T00:00:00Z,21771
2000-07-31T00:30:00Z,21118
2000-07-31T01:00:00Z,20901
2000-07-31T01:30:00Z,20947
2000-07-31T02:00:00Z,20625
2000-07-31T02:30:00Z,20313
2000-07-31T03:00:00Z,20251
2000-07-31T03:30:00Z,20237
2000-07-31T04:00:00Z,20244
2000-07-31T04:30:00Z,20276
2000-07-31T05:00:00Z,20446
2000-07-31T05:30:00Z,20851
2000-07-31T06:00:00Z,22746
2000-07-31T06:30:00Z,24860
2000-07-31T07:00:00Z,27773
2000-07-31T07:30:00Z,30156
2000-07-31T08:00:00Z,32181
2000-07-31T08:30:00Z,33448
2000-07-31T09:00:00Z,34577
2000-07-31T09:30:00Z,35023
2000-07-31T10:00:00Z,35220
2000-07-31T10:30:00Z,35332
2000-07-31T11:00:00Z,35651
2000-07-31T11:30:00Z,35650
2000-07-31T12:00:00Z,35651
2000-07-31T12:30:00Z,35429
2000-07-31T13:00:00Z,35163
2000-07-31T13:30:00Z,34859
2000-07-31T14:00:00Z,34766
2000-07-31T14:30:00Z,34683
2000-07-31T15:00:00Z,34511
2000-07-31T15:30:00Z,34644
2000-07-31T16:00:00Z,34766
2000-07-31T16:30:00Z,35028
2000-07-31T17:00:00Z,34891
2000-07-31T17:30:00Z,34159
2000-07-31T18:00:00Z,33201
2000-07-31T18:30:00Z,32423
2000-07-31T19:00:00Z,31652
2000-07-31T19:30:00Z,30989
2000-07-31T20:00:00Z,30326
2000-07-31T20:30:00Z,30789
2000-07-31T21:00:00Z,31846
2000-07-31T21:30:00Z,31630
2000-07-31T22:00:00Z,30437
2000-07-31T22:30:00Z,28691
2000-07-31T23:00:00Z,26658
2000-07-31T23:30:00Z,24829
2000-08-01T00:00:00Z,23241
2000-08-01T00:30:00Z,22491
2000-08-01T01:00:00Z,22408
2000-08-01T01:30:00Z,22303
2000-08-01T02:00:00Z,21912
2000-08-01T02:30:00Z,21481
2000-08-01T03:00:00Z,21301
2000-08-01T03:30:00Z,21389
2000-08-01T04:00:00Z,21307
2000-08-01T04:30:00Z,21321
2000-08-01T05:00:00Z,21413
2000-08-01T05:30:00Z,21747
2000-08-01T06:00:00Z,23426
2000-08-01T06:30:00Z,25564
2000-08-01T07:00:00Z,28304
2000-08-01T07:30:00Z,30417
2000-08-01T08:00:00Z,32491
2000-08-01T08:30:00Z,33601
2000-08-01T09:00:00Z,34525
2000-08-01T09:30:00Z,34774
2000-08-01T10:00:00Z,34813
2000-08-01T10:30:00Z,34950
2000-08-01T11:00:00Z,35047
2000-08-01T11:30:00Z,35123
2000-08-01T12:00:00Z,35204
2000-08-01T12:30:00Z,34910
2000-08-01T13:00:00Z,34653
2000-08-01T13:30:00Z,34393
2000-08-01T14:00:00Z,34423
2000-08-01T14:30:00Z,34327
2000-08-01T15:00:00Z,34248
2000-08-01T15:30:00Z,34290
2000-08-01T16:00:00Z,34537
2000-08-01T16:30:00Z,34629
2000-08-01T17:00:00Z,34318
2000-08-01T17:30:00Z,33512
2000-08-01T18:00:00Z,32740
2000-08-01T18:30:00Z,31936
2000-08-01T19:00:00Z,30867
2000-08-01T19:30:00Z,30089
2000-08-01T20:00:00Z,29659
2000-08-01T20:30:00Z,29631
2000-08-01T21:00:00Z,30792
2000-08-01T21:30:00Z,30850
2000-08-01T22:00:00Z,30253
2000-08-01T22:30:00Z,28545
2000-08-01T23:00:00Z,26754
2000-08-01T23:30:00Z,24824
2000-08-02T00:00:00Z,23351
2000-08-02T00:30:00Z,22627
2000-08-02T01:00:00Z,22427
2000-08-02T01:30:00Z,22170
2000-08-02T02:00:00Z,21785
2000-08-02T02:30:00Z,21330
2000-08-02T03:00:00Z,21271
2000-08-02T03:30:00Z,21285
2000-08-02T04:00:00Z,21247
2000-08-02T04:30:00Z,21219
2000-08-02T05:00:00Z,21338
2000-08-02T05:30:00Z,21601
2000-08-02T06:00:00Z,23346
2000-08-02T06:30:00Z,25466
2000-08-02T07:00:00Z,28096
2000-08-02T07:30:00Z,30271
2000-08-02T08:00:00Z,32148
2000-08-02T08:30:00Z,33282
2000-08-02T09:00:00Z,34234
2000-08-02T09:30:00Z,34525
2000-08-02T10:00:00Z,34767
2000-08-02T10:30:00Z,34880
2000-08-02T11:00:00Z,35144
2000-08-02T11:30:00Z,35258
2000-08-02T12:00:00Z,35388
2000-08-02T12:30:00Z,35037
2000-08-02T13:00:00Z,34643
2000-08-02T13:30:00Z,34285
2000-08-02T14:00:00Z,34351
2000-08-02T14:30:00Z,34162
2000-08-02T15:00:00Z,34099
2000-08-02T15:30:00Z,34093
2000-08-02T16:00:00Z,34437
2000-08-02T16:30:00Z,34601
2000-08-02T17:00:00Z,34608
2000-08-02T17:30:00Z,33741
2000-08-02T18:00:00Z,32956
2000-08-02T18:30:00Z,32133
2000-08-02T19:00:00Z,31292
2000-08-02T19:30:00Z,30807
2000-08-02T20:00:00Z,30401
2000-08-02T20:30:00Z,30501
2000-08-02T21:00:00Z,31087
2000-08-02T21:30:00Z,30899
2000-08-02T22:00:00Z,30088
2000-08-02T22:30:00Z,28469
2000-08-02T23:00:00Z,26738
2000-08-02T23:30:00Z,24810
2000-08-03T00:00:00Z,23334
2000-08-03T00:30:00Z,22560
2000-08-03T01:00:00Z,22329
2000-08-03T01:30:00Z,22352
2000-08-03T02:00:00Z,21988
2000-08-03T02:30:00Z,21686
2000-08-03T03:00:00Z,21501
2000-08-03T03:30:00Z,21543
2000-08-03T04:00:00Z,21437
2000-08-03T04:30:00Z,21455
2000-08-03T05:00:00Z,21576
2000-08-03T05:30:00Z,21866
2000-08-03T06:00:00Z,23514
2000-08-03T06:30:00Z,25591
2000-08-03T07:00:00Z,28145
2000-08-03T07:30:00Z,30315
2000-08-03T08:00:00Z,32075
2000-08-03T08:30:00Z,33250
2000-08-03T09:00:00Z,34180
2000-08-03T09:30:00Z,34470
2000-08-03T10:00:00Z,34601
2000-08-03T10:30:00Z,34839
2000-08-03T11:00:00Z,35092
2000-08-03T11:30:00Z,35194
2000-08-03T12:00:00Z,35193
2000-08-03T12:30:00Z,34977
2000-08-03T13:00:00Z,34686
2000-08-03T13:30:00Z,34448
2000-08-03T14:00:00Z,34526
2000-08-03T14:30:00Z,34389
2000-08-03T15:00:00Z,34349
2000-08-03T15:30:00Z,34414
2000-08-03T16:00:00Z,34569
2000-08-03T16:30:00Z,34817
2000-08-03T17:00:00Z,34707
2000-08-03T17:30:00Z,34030
2000-08-03T18:00:00Z,33248
2000-08-03T18:30:00Z,32595
2000-08-03T19:00:00Z,31573
2000-08-03T19:30:00Z,30654
2000-08-03T20:00:00Z,30274
2000-08-03T20:30:00Z,30515
2000-08-03T21:00:00Z,31608
2000-08-03T21:30:00Z,31203
2000-08-03T22:00:00Z,30051
2000-08-03T22:30:00Z,28526
2000-08-03T23:00:00Z,26719
2000-08-03T23:30:00Z,24987
2000-08-04T00:00:00Z,23373
2000-08-04T00:30:00Z,22570
2000-08-04T01:00:00Z,22439
2000-08-04T01:30:00Z,22316
2000-08-04T02:00:00Z,21855
2000-08-04T02:30:00Z,21577
2000-08-04T03:00:00Z,21419
2000-08-04T03:30:00Z,21390
2000-08-04T04:00:00Z,21277
2000-08-04T04:30:00Z,21287
2000-08-04T05:00:00Z,21475
2000-08-04T05:30:00Z,21736
2000-08-04T06:00:00Z,23496
2000-08-04T06:30:00Z,25485
2000-08-04T07:00:00Z,28125
2000-08-04T07:30:00Z,30308
2000-08-04T08:00:00Z,32242
2000-08-04T08:30:00Z,33468
2000-08-04T09:00:00Z,34354
2000-08-04T09:30:00Z,34522
2000-08-04T10:00:00Z,34629
2000-08-04T10:30:00Z,34809
2000-08-04T11:00:00Z,34854
2000-08-04T11:30:00Z,34901
2000-08-04T12:00:00Z,34787
2000-08-04T12:30:00Z,34489
2000-08-04T13:00:00Z,34139
2000-08-04T13:30:00Z,33820
2000-08-04T14:00:00Z,33623
2000-08-04T14:30:00Z,33287
2000-08-04T15:00:00Z,32920
2000-08-04T15:30:00Z,32840
2000-08-04T16:00:00Z,32891
2000-08-04T16:30:00Z,33047
2000-08-04T17:00:00Z,33128
2000-08-04T17:30:00Z,32460
2000-08-04T18:00:00Z,31744
2000-08-04T18:30:00Z,31093
2000-08-04T19:00:00Z,30435
2000-08-04T19:30:00Z,29584
2000-08-04T20:00:00Z,29321
2000-08-04T20:30:00Z,29533
2000-08-04T21:00:00Z,30431
2000-08-04T21:30:00Z,29989
2000-08-04T22:00:00Z,29018
2000-08-04T22:30:00Z,27702
2000-08-04T23:00:00Z,26074
2000-08-04T23:30:00Z,24618
2000-08-05T00:00:00Z,23212
2000-08-05T00:30:00Z,22310
2000-08-05T01:00:00Z,22095
2000-08-05T01:30:00Z,21909
2000-08-05T02:00:00Z,21420
2000-08-05T02:30:00Z,21024
2000-08-05T03:00:00Z,20737
2000-08-05T03:30:00Z,20607
2000-08-05T04:00:00Z,20464
2000-08-05T04:30:00Z,20262
2000-08-05T05:00:00Z,20223
2000-08-05T05:30:00Z,20080
2000-08-05T06:00:00Z,20952
2000-08-05T06:30:00Z,21950
2000-08-05T07:00:00Z,23480
2000-08-05T07:30:00Z,25019
2000-08-05T08:00:00Z,26825
2000-08-05T08:30:00Z,27917
2000-08-05T09:00:00Z,29044
2000-08-05T09:30:00Z,29518
2000-08-05T10:00:00Z,29800
2000-08-05T10:30:00Z,29820
2000-08-05T11:00:00Z,29796
2000-08-05T11:30:00Z,29682
2000-08-05T12:00:00Z,29322
2000-08-05T12:30:00Z,28918
2000-08-05T13:00:00Z,28236
2000-08-05T13:30:00Z,27650
2000-08-05T14:00:00Z,27240
2000-08-05T14:30:00Z,26879
2000-08-05T15:00:00Z,26726
2000-08-05T15:30:00Z,26682
2000-08-05T16:00:00Z,26894
2000-08-05T16:30:00Z,27461
2000-08-05T17:00:00Z,27884
2000-08-05T17:30:00Z,27942
2000-08-05T18:00:00Z,27622
2000-08-05T18:30:00Z,27305
2000-08-05T19:00:00Z,27023
2000-08-05T19:30:00Z,26688
2000-08-05T20:00:00Z,26255
2000-08-05T20:30:00Z,26495
2000-08-05T21:00:00Z,27767
2000-08-05T21:30:00Z,27678
2000-08-05T22:00:00Z,27058
2000-08-05T22:30:00Z,26109
2000-08-05T23:00:00Z,24922
2000-08-05T23:30:00Z,23646
2000-08-06T00:00:00Z,22434
2000-08-06T00:30:00Z,21595
2000-08-06T01:00:00Z,21299
2000-08-06T01:30:00Z,20946
2000-08-06T02:00:00Z,20487
2000-08-06T02:30:00Z,20030
2000-08-06T03:00:00Z,19748
2000-08-06T03:30:00Z,19637
2000-08-06T04:00:00Z,19495
2000-08-06T04:30:00Z,19294
2000-08-06T05:00:00Z,19193
2000-08-06T05:30:00Z,18939
2000-08-06T06:00:00Z,19339
2000-08-06T06:30:00Z,19900
2000-08-06T07:00:00Z,20848
2000-08-06T07:30:00Z,21865
2000-08-06T08:00:00Z,23206
2000-08-06T08:30:00Z,24338
2000-08-06T09:00:00Z,25482
2000-08-06T09:30:00Z,26422
2000-08-06T10:00:00Z,27315
2000-08-06T10:30:00Z,28044
2000-08-06T11:00:00Z,28546
2000-08-06T11:30:00Z,28906
2000-08-06T12:00:00Z,29096
2000-08-06T12:30:00Z,28876
2000-08-06T13:00:00Z,28227
2000-08-06T13:30:00Z,27516
2000-08-06T14:00:00Z,27087
2000-08-06T14:30:00Z,26648
2000-08-06T15:00:00Z,26416
2000-08-06T15:30:00Z,26392
2000-08-06T16:00:00Z,26592
2000-08-06T16:30:00Z,26814
2000-08-06T17:00:00Z,26908
2000-08-06T17:30:00Z,26786
2000-08-06T18:00:00Z,26816
2000-08-06T18:30:00Z,26634
2000-08-06T19:00:00Z,26514
2000-08-06T19:30:00Z,26299
2000-08-06T20:00:00Z,26454
2000-08-06T20:30:00Z,26760
2000-08-06T21:00:00Z,28578
2000-08-06T21:30:00Z,28609
2000-08-06T22:00:00Z,27913
2000-08-06T22:30:00Z,26523
2000-08-06T23:00:00Z,24989
2000-08-06T23:30:00Z,23375
2000-08-07T00:00:00Z,22078
2000-08-07T00:30:00Z,21410
2000-08-07T01:00:00Z,21377
2000-08-07T01:30:00Z,21269
2000-08-07T02:00:00Z,20951
2000-08-07T02:30:00Z,20655
2000-08-07T03:00:00Z,20495
2000-08-07T03:30:00Z,20585
2000-08-07T04:00:00Z,20586
2000-08-07T04:30:00Z,20641
2000-08-07T05:00:00Z,21037
2000-08-07T05:30:00Z,21377
2000-08-07T06:00:00Z,23389
2000-08-07T06:30:00Z,25622
2000-08-07T07:00:00Z,28487
2000-08-07T07:30:00Z,30870
2000-08-07T08:00:00Z,32993
2000-08-07T08:30:00Z,34211
2000-08-07T09:00:00Z,35256
2000-08-07T09:30:00Z,35617
2000-08-07T10:00:00Z,35821
2000-08-07T10:30:00Z,36032
2000-08-07T11:00:00Z,36282
2000-08-07T11:30:00Z,36340
2000-08-07T12:00:00Z,36537
2000-08-07T12:30:00Z,36296
2000-08-07T13:00:00Z,36017
2000-08-07T13:30:00Z,35994
2000-08-07T14:00:00Z,35948
2000-08-07T14:30:00Z,35859
2000-08-07T15:00:00Z,35765
2000-08-07T15:30:00Z,35753
2000-08-07T16:00:00Z,36058
2000-08-07T16:30:00Z,36315
2000-08-07T17:00:00Z,36050
2000-08-07T17:30:00Z,35248
2000-08-07T18:00:00Z,34222
2000-08-07T18:30:00Z,33545
2000-08-07T19:00:00Z,32731
2000-08-07T19:30:00Z,31885
2000-08-07T20:00:00Z,31397
2000-08-07T20:30:00Z,32224
2000-08-07T21:00:00Z,33166
2000-08-07T21:30:00Z,32505
2000-08-07T22:00:00Z,31230
2000-08-07T22:30:00Z,29430
2000-08-07T23:00:00Z,27526
2000-08-07T23:30:00Z,25691
2000-08-08T00:00:00Z,24203
2000-08-08T00:30:00Z,23484
2000-08-08T01:00:00Z,23436
2000-08-08T01:30:00Z,23207
2000-08-08T02:00:00Z,22817
2000-08-08T02:30:00Z,22562
2000-08-08T03:00:00Z,22427
2000-08-08T03:30:00Z,22423
2000-08-08T04:00:00Z,22342
2000-08-08T04:30:00Z,22402
2000-08-08T05:00:00Z,22785
2000-08-08T05:30:00Z,22949
2000-08-08T06:00:00Z,24695
2000-08-08T06:30:00Z,26750
2000-08-08T07:00:00Z,29468
2000-08-08T07:30:00Z,31734
2000-08-08T08:00:00Z,33757
2000-08-08T08:30:00Z,34643
2000-08-08T09:00:00Z,35517
2000-08-08T09:30:00Z,35895
2000-08-08T10:00:00Z,35908
2000-08-08T10:30:00Z,36210
2000-08-08T11:00:00Z,36438
2000-08-08T11:30:00Z,36612
2000-08-08T12:00:00Z,36620
2000-08-08T12:30:00Z,36319
2000-08-08T13:00:00Z,36123
2000-08-08T13:30:00Z,35978
2000-08-08T14:00:00Z,35777
2000-08-08T14:30:00Z,35661
2000-08-08T15:00:00Z,35575
2000-08-08T15:30:00Z,35845
2000-08-08T16:00:00Z,35950
2000-08-08T16:30:00Z,36177
2000-08-08T17:00:00Z,36075
2000-08-08T17:30:00Z,35137
